uid,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes_polls,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,Name,pct_age_young,pct_age_mid1,pct_age_mid2,pct_age_old,pct_dem,pct_rep,pct_ind,pct_male,pct_fem,pct_black,pct_white,pct_hisp,pct_race_other,notes_crosstab,Property
uid,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes_polls,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,Name,pct_age_young,pct_age_mid1,pct_age_mid2,pct_age_old,pct_dem,pct_rep,pct_ind,pct_male,pct_fem,pct_black,pct_white,pct_hisp,pct_race_other,notes_crosstab,Property
132342_13256,132342,70744,2020,Florida,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,690.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/10/20,10/12/20,11/3/20,,False,,,False,False,10/12/20 20:03,,https://emersonpolling.reportablenews.com/pr/florida-2020-biden-holds-slight-edge-three-weeks-out,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,50.6,Emerson FL-Biden,57.0,45.0,49.0,51.0,84.0,11.0,55.0,43.0,56.0,87.0,43.0,52.0,,white/black/hisp,Sean Grimes
132342_13254,132342,70744,2020,Florida,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,690.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/10/20,10/12/20,11/3/20,,False,,,False,False,10/12/20 20:03,,https://emersonpolling.reportablenews.com/pr/florida-2020-biden-holds-slight-edge-three-weeks-out,general,6220,Trump,13254,Donald Trump,REP,48.4,Emerson FL-Trump,42.0,49.0,51.0,45.0,15.0,88.0,38.0,53.0,42.0,9.0,54.0,48.0,,white/black/hisp,Sean Grimes
132335_13256,132335,70738,2020,Wisconsin,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,789.0,lv,lv,Live Phone,U.S. President,0,,10/8/20,10/11/20,11/3/20,,False,,,False,False,10/12/20 13:05,,https://int.nyt.com/data/documenttools/miwi1020-crosstabs/b0a09cd1cd0048df/full.pdf,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,NYT WI-Biden,62.0,50.0,47.0,53.0,97.0,6.0,52.0,43.0,58.0,,51.0,,55.0,white/other,Sean Grimes
132335_13254,132335,70738,2020,Wisconsin,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,789.0,lv,lv,Live Phone,U.S. President,0,,10/8/20,10/11/20,11/3/20,,False,,,False,False,10/12/20 13:05,,https://int.nyt.com/data/documenttools/miwi1020-crosstabs/b0a09cd1cd0048df/full.pdf,general,6259,Trump,13254,Donald Trump,REP,41.0,NYT WI-Trump,27.0,39.0,46.0,42.0,2.0,91.0,34.0,50.0,34.0,,43.0,,27.0,white/other,Sean Grimes
132334_13256,132334,70737,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,614.0,lv,lv,Live Phone,U.S. President,0,,10/6/20,10/11/20,11/3/20,,False,,,False,False,10/12/20 13:05,,https://int.nyt.com/data/documenttools/miwi1020-crosstabs/b0a09cd1cd0048df/full.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,NYT MI-Biden,47.0,49.0,46.0,52.0,97.0,4.0,48.0,42.0,54.0,86.0,44.0,,,white/black,Sean Grimes
132334_13254,132334,70737,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,614.0,lv,lv,Live Phone,U.S. President,0,,10/6/20,10/11/20,11/3/20,,False,,,False,False,10/12/20 13:05,,https://int.nyt.com/data/documenttools/miwi1020-crosstabs/b0a09cd1cd0048df/full.pdf,general,6233,Trump,13254,Donald Trump,REP,40.0,NYT MI-Trump,37.0,38.0,45.0,39.0,1.0,90.0,31.0,44.0,37.0,12.0,45.0,,,white/black,Sean Grimes
132308_13256,132308,70724,2020,Michigan,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1190.0,lv,lv,Online,U.S. President,0,,10/6/20,10/9/20,11/3/20,,False,,,False,False,10/11/20 10:59,,https://drive.google.com/file/d/1ONr-7DegyuvciqdCL7TigWCIvJ1LbSbD/view,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,52.0,YouGov MI-Biden,58.0,49.0,49.0,48.0,95.0,91.0,49.0,44.0,55.0,91.0,42.0,,,white/black,Sean Grimes
132308_13254,132308,70724,2020,Michigan,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1190.0,lv,lv,Online,U.S. President,0,,10/6/20,10/9/20,11/3/20,,False,,,False,False,10/11/20 10:59,,https://drive.google.com/file/d/1ONr-7DegyuvciqdCL7TigWCIvJ1LbSbD/view,general,6233,Trump,13254,Donald Trump,REP,46.0,YouGov MI-Trump,29.0,42.0,42.0,48.0,3.0,4.0,38.0,48.0,38.0,6.0,50.0,,,white/black,Sean Grimes
132309_13256,132309,70725,2020,Nevada,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1036.0,lv,lv,Online,U.S. President,0,,10/6/20,10/9/20,11/3/20,,False,,,False,False,10/11/20 10:59,,https://drive.google.com/file/d/1YShdAgKUTTx0fqhTfEuDJ-zwnd7YgkpD/view,general,6244,Biden,13256,Joseph R. Biden Jr.,DEM,52.0,YouGov NV-Biden,64.0,51.0,45.0,43.0,91.0,7.0,39.0,43.0,54.0,,40.0,65.0,,white/hisp,Sean Grimes
132309_13254,132309,70725,2020,Nevada,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1036.0,lv,lv,Online,U.S. President,0,,10/6/20,10/9/20,11/3/20,,False,,,False,False,10/11/20 10:59,,https://drive.google.com/file/d/1YShdAgKUTTx0fqhTfEuDJ-zwnd7YgkpD/view,general,6244,Trump,13254,Donald Trump,REP,46.0,YouGov NV-Trump,27.0,39.0,48.0,51.0,5.0,88.0,46.0,49.0,38.0,,52.0,32.0,,white/hisp,Sean Grimes
132266_13256,132266,70712,2020,Georgia,262,Landmark Communications,90,WSB-TV,Landmark Communications,166.0,Landmark Communications,B,600.0,lv,lv,Online,U.S. President,0,,10/7/20,10/7/20,11/3/20,,False,,,False,False,10/9/20 18:46,,https://assets.documentcloud.org/documents/7224570/WSB-Landmark-Senate-Poll-10-9-20.pdf,general,6221,Biden,13256,Joseph R. Biden Jr.,DEM,46.8,Landmark GA-Biden,49.0,,50.0,37.0,87.0,11.0,60.0,40.0,45.0,85.0,28.0,,46.0,"white/black/other. Age: 18-40, 40-65,65+",Sean Grimes
132266_13254,132266,70712,2020,Georgia,262,Landmark Communications,90,WSB-TV,Landmark Communications,166.0,Landmark Communications,B,600.0,lv,lv,Online,U.S. President,0,,10/7/20,10/7/20,11/3/20,,False,,,False,False,10/9/20 18:46,,https://assets.documentcloud.org/documents/7224570/WSB-Landmark-Senate-Poll-10-9-20.pdf,general,6221,Trump,13254,Donald Trump,REP,48.6,Landmark GA-Trump,42.0,,47.0,61.0,12.0,84.0,31.0,53.0,52.0,10.0,68.0,,41.0,"white/black/other. Age: 18-40, 40-65,65+",Sean Grimes
132225_13256,132225,70692,2020,Michigan,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,716.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/6/20,10/7/20,11/3/20,,False,,,False,False,10/8/20 21:22,,https://emersonpolling.reportablenews.com/pr/michigan-2020-democrats-hold-10-point-leads-in-presidential-and-us-senate-races,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,54.2,Emerson MI-Biden,57.0,51.0,50.0,55.0,89.0,7.0,56.0,49.0,56.0,78.0,48.0,,,white/black (other race categories omitted b/c n<10),Sean Grimes
132225_13254,132225,70692,2020,Michigan,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,716.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/6/20,10/7/20,11/3/20,,False,,,False,False,10/8/20 21:22,,https://emersonpolling.reportablenews.com/pr/michigan-2020-democrats-hold-10-point-leads-in-presidential-and-us-senate-races,general,6233,Trump,13254,Donald Trump,REP,43.4,Emerson MI-Trump,33.0,39.0,46.0,44.0,7.0,91.0,30.0,47.0,39.0,20.0,46.0,,,white/black (other race categories omitted b/c n<10),Sean Grimes
132099_13256,132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,661.0,lv,lv,Live Phone,U.S. President,0,,10/2/20,10/6/20,11/3/20,,False,,,False,False,10/7/20 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,NYT OH-Biden,51.0,52.0,40.0,46.0,94.0,7.0,42.0,39.0,51.0,,42.0,,67.0,white/non-white,Sean Grimes
132099_13254,132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,661.0,lv,lv,Live Phone,U.S. President,0,,10/2/20,10/6/20,11/3/20,,False,,,False,False,10/7/20 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Trump,13254,Donald Trump,REP,44.0,NYT OH-Trump,33.0,39.0,49.0,48.0,4.0,89.0,38.0,49.0,40.0,,49.0,,20.0,white/non-white,Sean Grimes
132100_13256,132100,70645,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,660.0,lv,lv,Live Phone,U.S. President,0,,10/2/20,10/6/20,11/3/20,,False,,,False,False,10/7/20 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6244,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,NYT NV-Biden,57.0,43.0,50.0,45.0,93.0,4.0,42.0,44.0,52.0,,41.0,,61.0,white/non-white,Sean Grimes
132100_13254,132100,70645,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,660.0,lv,lv,Live Phone,U.S. President,0,,10/2/20,10/6/20,11/3/20,,False,,,False,False,10/7/20 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6244,Trump,13254,Donald Trump,REP,42.0,NYT NV-Trump,30.0,42.0,41.0,49.0,5.0,93.0,37.0,47.0,38.0,,52.0,,27.0,white/non-white,Sean Grimes
132039_13256,132039,70620,2020,Pennsylvania,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,688.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/4/20,10/5/20,11/3/20,,False,,,False,False,10/6/20 20:23,,https://emersonpolling.reportablenews.com/pr/pennsylvania-2020-biden-holds-edge-in-home-state-trump-closing-gap,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.8,Emerson PA-Biden,62.0,51.0,48.0,44.0,81.0,12.0,51.0,46.0,53.0,79.0,45.0,55.0,,Left out middle age category and Other ethnicity (asian and other were both available),Sean Grimes
132039_13254,132039,70620,2020,Pennsylvania,1102,Emerson College,1446,NewsNation,Emerson College,88.0,Emerson College,A-,688.0,lv,lv,IVR/Online/Text,U.S. President,0,,10/4/20,10/5/20,11/3/20,,False,,,False,False,10/6/20 20:23,,https://emersonpolling.reportablenews.com/pr/pennsylvania-2020-biden-holds-edge-in-home-state-trump-closing-gap,general,6249,Trump,13254,Donald Trump,REP,47.4,Emerson PA-Trump,32.0,42.0,50.0,53.0,17.0,85.0,32.0,48.0,43.0,21.0,50.0,38.0,,Left out middle age category and Other ethnicity (asian and other were both available),Sean Grimes
132090_13256,132090,70639,2020,Arizona,1308,Data Orbital,,,Data Orbital,73.0,Data Orbital,A/B,550.0,lv,lv,Live Phone,U.S. President,0,,10/3/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 11:18,,https://www.dataorbital.com/the-blog/breaking-in-az-us-senate-race-tightens-and-president-trump-down-45,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,47.7,Data Orbital AZ-Biden,49.0,53.0,44.0,46.0,85.0,12.0,51.0,37.0,55.0,76.0,42.0,57.0,,Left out middle age category and Other ethnicity (asian and other were both available),Sean Grimes
132090_13254,132090,70639,2020,Arizona,1308,Data Orbital,,,Data Orbital,73.0,Data Orbital,A/B,550.0,lv,lv,Live Phone,U.S. President,0,,10/3/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 11:18,,https://www.dataorbital.com/the-blog/breaking-in-az-us-senate-race-tightens-and-president-trump-down-45,general,6214,Trump,13254,Donald Trump,REP,43.2,Data Orbital AZ-Trump,32.0,27.0,44.0,51.0,7.0,81.0,27.0,48.0,37.0,18.0,47.0,28.0,,Left out middle age category and Other ethnicity (asian and other were both available),Sean Grimes
132107_13256,132107,70647,2020,Florida,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1256.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 14:07,,https://poll.qu.edu/florida/release-detail?ReleaseID=3678,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,Quinnipiac FL-Biden,56.0,50.0,46.0,55.0,91.0,9.0,54.0,44.0,56.0,84.0,44.0,51.0,,,Sean Grimes
132107_13254,132107,70647,2020,Florida,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1256.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 14:07,,https://poll.qu.edu/florida/release-detail?ReleaseID=3678,general,6220,Trump,13254,Donald Trump,REP,40.0,Quinnipiac FL-Trump,32.0,40.0,48.0,40.0,4.0,88.0,34.0,45.0,37.0,6.0,49.0,37.0,,,Sean Grimes
132109_13256,132109,70649,2020,Pennsylvania,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1211.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 14:07,,https://poll.qu.edu/florida/release-detail?ReleaseID=3678,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,54.0,Quinnipiac PA-Biden,58.0,59.0,45.0,58.0,92.0,10.0,57.0,44.0,63.0,,51.0,,71.0,white/non-white,Sean Grimes
132109_13254,132109,70649,2020,Pennsylvania,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1211.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/5/20,11/3/20,,False,,,False,False,10/7/20 14:07,,https://poll.qu.edu/florida/release-detail?ReleaseID=3678,general,6249,Trump,13254,Donald Trump,REP,41.0,Quinnipiac PA-Trump,36.0,36.0,52.0,39.0,5.0,86.0,39.0,50.0,33.0,,46.0,,22.0,white/non-white,Sean Grimes
131976_13256,131976,70590,2020,Florida,509,University of North Florida,,,University of North Florida,360.0,University of North Florida,A/B,3142.0,lv,lv,Online,U.S. President,0,,10/1/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 07:37,,https://www.unf.edu/uploadedFiles/aa/coas/porl/UNF%20PORL%20Statewide%20October%20Press%20Release.pdf,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,UNF FL-Biden,69.0,61.0,49.0,47.0,97.0,7.0,50.0,45.0,56.0,93.0,43.0,47.0,46.0,"skipped 25-34 and 55-64 age groups - kept middle-2, top and bottom age brackets.",Sean Grimes
131976_13254,131976,70590,2020,Florida,509,University of North Florida,,,University of North Florida,360.0,University of North Florida,A/B,3142.0,lv,lv,Online,U.S. President,0,,10/1/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 07:37,,https://www.unf.edu/uploadedFiles/aa/coas/porl/UNF%20PORL%20Statewide%20October%20Press%20Release.pdf,general,6220,Trump,13254,Donald Trump,REP,45.0,UNF FL-Trump,23.0,36.0,48.0,50.0,1.0,90.0,42.0,51.0,39.0,7.0,54.0,47.0,44.0,,Sean Grimes
131979_13256,131979,70591,2020,Florida,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 07:46,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/10_6_2020_tables_pdftxt.pdf?la=en&hash=8AB56F300AF4E074BA7417027FC2A750177E88D5,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,Suffolk FL-Biden,42.0,42.0,48.0,49.0,89.0,6.0,42.0,42.0,49.0,81.0,41.0,46.0,,,Sean Grimes
131979_13254,131979,70591,2020,Florida,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 07:46,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/10_6_2020_tables_pdftxt.pdf?la=en&hash=8AB56F300AF4E074BA7417027FC2A750177E88D5,general,6220,Trump,13254,Donald Trump,REP,45.0,Suffolk FL-Trump,37.0,50.0,47.0,46.0,7.0,92.0,50.0,47.0,44.0,3.0,57.0,42.0,,,Sean Grimes
131999_13256,131999,70599,2020,Pennsylvania,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,500.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 11:16,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_100620.pdf/,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,Monmouth PA-Biden,54.0,,54.0,55.0,97.0,8.0,59.0,48.0,61.0,,49.0,,83.0,low likely turnout. Young = 18-49. White/non-white.,Sean Grimes
131999_13254,131999,70599,2020,Pennsylvania,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,500.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/4/20,11/3/20,,False,,,False,False,10/6/20 11:16,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_100620.pdf/,general,6249,Trump,13254,Donald Trump,REP,45.0,Monmouth PA-Trump,40.0,,45.0,42.0,2.0,89.0,34.0,49.0,35.0,,48.0,,16.0,low likely turnout,Sean Grimes
131638_13256,131638,70565,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,655.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/3/20,11/3/20,,False,,,False,False,10/5/20 12:55,,https://int.nyt.com/data/documenttools/az100120-crosstabs/a77605c32cd8f31e/full.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,NYT AZ-Biden,64.0,53.0,43.0,48.0,95.0,6.0,53.0,44.0,55.0,,42.0,65.0,70.0,White/Hisp/Other ,Sean Grimes
131638_13254,131638,70565,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,655.0,lv,lv,Live Phone,U.S. President,0,,10/1/20,10/3/20,11/3/20,,False,,,False,False,10/5/20 12:55,,https://int.nyt.com/data/documenttools/az100120-crosstabs/a77605c32cd8f31e/full.pdf,general,6214,Trump,13254,Donald Trump,REP,41.0,NYT AZ-Trump,22.0,38.0,48.0,47.0,3.0,90.0,28.0,46.0,37.0,,49.0,27.0,19.0,White/Hisp/Other ,Sean Grimes
131409_13256,131409,70501,2020,Pennsylvania,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,706.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/3/20 11:35,,https://int.nyt.com/data/documenttools/flpa-0930-crosstabs/16c21b7ab34ed4d1/full.pdf,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,NYT PA-Biden,62.0,49.0,43.0,53.0,91.0,11.0,47.0,44.0,54.0,,44.0,,73.0,White/Other,Sean Grimes
131409_13254,131409,70501,2020,Pennsylvania,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,706.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/3/20 11:35,,https://int.nyt.com/data/documenttools/flpa-0930-crosstabs/16c21b7ab34ed4d1/full.pdf,general,6249,Trump,13254,Donald Trump,REP,42.0,NYT PA-Trump,29.0,40.0,47.0,42.0,5.0,84.0,34.0,46.0,39.0,,47.0,,22.0,White/Other,Sean Grimes
131595_13256,131595,70548,2020,Pennsylvania,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1187.0,lv,lv,Online,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/4/20 10:44,,https://drive.google.com/file/d/1hSdIHlv2MgUGngDTUCG4UK2D_11Asbfk/view,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,YouGov PA-Biden,64.0,54.0,47.0,47.0,90.0,8.0,50.0,45.0,56.0,,45.0,,,Only white voters broken out,Sean Grimes
131595_13254,131595,70548,2020,Pennsylvania,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1187.0,lv,lv,Online,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/4/20 10:44,,https://drive.google.com/file/d/1hSdIHlv2MgUGngDTUCG4UK2D_11Asbfk/view,general,6249,Trump,13254,Donald Trump,REP,44.0,YouGov PA-Trump,31.0,37.0,47.0,48.0,6.0,87.0,40.0,50.0,38.0,,49.0,,,Only white voters broken out,Sean Grimes
131596_13256,131596,70549,2020,Ohio,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1114.0,lv,lv,Online,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/4/20 10:44,,https://drive.google.com/file/d/1zlfkGVj_8gdcyNPvQ5hTCDtpZXkJDyxB/view,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,YouGov OH-Biden,55.0,50.0,45.0,43.0,94.0,6.0,40.0,43.0,50.0,86.0,41.0,,,white/black,Sean Grimes
131596_13254,131596,70549,2020,Ohio,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1114.0,lv,lv,Online,U.S. President,0,,9/30/20,10/2/20,11/3/20,,False,,,False,False,10/4/20 10:44,,https://drive.google.com/file/d/1zlfkGVj_8gdcyNPvQ5hTCDtpZXkJDyxB/view,general,6246,Trump,13254,Donald Trump,REP,47.0,YouGov OH-Trump,35.0,42.0,48.0,52.0,3.0,91.0,46.0,51.0,43.0,8.0,52.0,,,white/black,Sean Grimes
131408_13256,131408,70500,2020,Florida,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,710.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/1/20,11/3/20,,False,,,False,False,10/3/20 11:34,,https://int.nyt.com/data/documenttools/flpa-0930-crosstabs/16c21b7ab34ed4d1/full.pdf,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,NYT FL-Biden,62.0,48.0,43.0,47.0,93.0,11.0,45.0,42.0,52.0,75.0,38.0,58.0,,White/Black/Hisp,Sean Grimes
131408_13254,131408,70500,2020,Florida,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,710.0,lv,lv,Live Phone,U.S. President,0,,9/30/20,10/1/20,11/3/20,,False,,,False,False,10/3/20 11:34,,https://int.nyt.com/data/documenttools/flpa-0930-crosstabs/16c21b7ab34ed4d1/full.pdf,general,6220,Trump,13254,Donald Trump,REP,42.0,NYT FL-Trump,25.0,38.0,48.0,45.0,3.0,87.0,33.0,47.0,38.0,5.0,52.0,34.0,,White/Black/Hisp,Sean Grimes
130641_13256,130641,70119,2020,Arizona,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/26/20,9/30/20,11/3/20,,False,,,False,False,10/2/20 08:19,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/10_2_2020_tables_pdftxt.pdf?la=en&hash=092D976850EB75E3AD343E1F122E02FA8C57CEFC,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,Suffolk AZ-Biden,46.0,52.0,53.0,51.0,99.0,6.0,44.0,44.0,56.0,,49.0,,54.0,White/Other,Sean Grimes
130641_13254,130641,70119,2020,Arizona,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/26/20,9/30/20,11/3/20,,False,,,False,False,10/2/20 08:19,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/10_2_2020_tables_pdftxt.pdf?la=en&hash=092D976850EB75E3AD343E1F122E02FA8C57CEFC,general,6214,Trump,13254,Donald Trump,REP,46.0,Suffolk AZ-Trump,46.0,47.0,45.0,46.0,1.0,93.0,46.0,52.0,41.0,,49.0,,39.0,White/Other,Sean Grimes
